Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-04-09,1451.0,5413.0,1451.0,5413.0,6864.0,0.2113927738927739,0.7886072261072261,Small
2024-04-10,2109.0,1383.0,2109.0,1383.0,3492.0,0.6039518900343642,0.3960481099656357,Small
2024-04-11,838.0,1018.0,838.0,1018.0,1856.0,0.4515086206896552,0.5484913793103449,Small
2024-04-12,872.0,1098.0,872.0,1098.0,1970.0,0.44263959390862945,0.5573604060913706,Small
2024-04-13,946.0,647.0,946.0,647.0,1593.0,0.5938480853735091,0.4061519146264909,Small
2024-04-14,1227.0,1496.0,1227.0,1496.0,2723.0,0.4506059493206023,0.5493940506793977,Small
2024-04-15,1207.0,847.0,1207.0,847.0,2054.0,0.5876338851022396,0.4123661148977605,Small
2024-04-16,1414.0,990.0,1414.0,990.0,2404.0,0.5881863560732113,0.4118136439267887,Small
2024-04-17,405.0,1245.0,405.0,1245.0,1650.0,0.24545454545454545,0.7545454545454545,Small
2024-04-18,767.0,1394.0,767.0,1394.0,2161.0,0.35492827394724663,0.6450717260527533,Small
2024-04-19,1246.0,890.0,1246.0,890.0,2136.0,0.5833333333333334,0.4166666666666667,Small
2024-04-20,1299.0,618.0,1299.0,618.0,1917.0,0.6776212832550861,0.3223787167449139,Small
2024-04-21,1349.0,378.0,1349.0,378.0,1727.0,0.7811233352634627,0.21887666473653736,Small
2024-04-22,793.0,1071.0,793.0,1071.0,1864.0,0.42542918454935624,0.5745708154506438,Small
2024-04-23,1595.0,9354.0,1595.0,9354.0,10949.0,0.1456754041464974,0.8543245958535026,Small
2024-04-24,900.0,1116.0,900.0,1116.0,2016.0,0.44642857142857145,0.5535714285714286,Small
2024-04-25,699.0,991.0,699.0,991.0,1690.0,0.4136094674556213,0.5863905325443787,Small
2024-04-26,1251.0,4108.0,1251.0,4108.0,5359.0,0.2334390744541892,0.7665609255458108,Small
2024-04-27,1333.0,1056.0,1333.0,1056.0,2389.0,0.5579740477187107,0.44202595228128927,Small
2024-04-28,1001.0,814.0,1001.0,814.0,1815.0,0.5515151515151515,0.4484848484848485,Small
2024-04-29,1438.0,9397.0,1438.0,9397.0,10835.0,0.13271804337794185,0.8672819566220581,Small
2024-04-30,3210.0,2613.0,3210.0,2613.0,5823.0,0.5512622359608449,0.44873776403915505,Small
2024-05-01,573.0,5876.0,573.0,5876.0,6449.0,0.08885098464878276,0.9111490153512173,Small
2024-05-02,965.0,988.0,965.0,988.0,1953.0,0.4941116231438812,0.5058883768561188,Small
2024-05-03,2967.0,1771.0,2967.0,1771.0,4738.0,0.6262135922330098,0.3737864077669903,Small
2024-05-04,1474.0,1075.0,1474.0,1075.0,2549.0,0.5782659866614358,0.42173401333856414,Small
2024-05-05,595.0,328.0,595.0,328.0,923.0,0.6446370530877573,0.3553629469122427,Small
2024-05-06,683.0,3933.0,683.0,3933.0,4616.0,0.1479636048526863,0.8520363951473137,Small
2024-05-07,914.0,1649.0,914.0,1649.0,2563.0,0.35661334373780723,0.6433866562621927,Small
2024-05-08,1368.0,6845.0,1368.0,6845.0,8213.0,0.16656520150980153,0.8334347984901984,Small
2024-05-09,1070.0,723.0,1070.0,723.0,1793.0,0.5967651979921919,0.40323480200780815,Small
2024-05-10,675.0,2411.0,675.0,2411.0,3086.0,0.2187297472456254,0.7812702527543746,Small
2024-05-11,976.0,475.0,976.0,475.0,1451.0,0.6726395589248794,0.32736044107512063,Small
2024-05-12,575.0,384.0,575.0,384.0,959.0,0.5995828988529719,0.40041710114702816,Small
2024-05-13,775.0,1212.0,775.0,1212.0,1987.0,0.39003522898842474,0.6099647710115752,Small
2024-05-14,2508.0,1115.0,2508.0,1115.0,3623.0,0.6922439966878278,0.30775600331217223,Small
2024-05-15,1349.0,7473.0,1349.0,7473.0,8822.0,0.15291317161641352,0.8470868283835865,Small
2024-05-16,692.0,7174.0,692.0,7174.0,7866.0,0.08797355708110857,0.9120264429188915,Small
2024-05-17,1009.0,6855.0,1009.0,6855.0,7864.0,0.1283062054933876,0.8716937945066124,Small
2024-05-18,1091.0,1036.0,1091.0,1036.0,2127.0,0.5129290079924776,0.48707099200752235,Small
